time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,city,latitude,longitude
2024-09-24,24.5,12.8,16.3,0.0,0.0,0.0,25.8,San Francisco,37.7749,-122.4194
2024-09-25,17.9,13.9,15.6,0.0,0.0,0.0,27.4,San Francisco,37.7749,-122.4194
2024-09-26,18.5,13.4,15.7,0.0,0.0,0.0,18.1,San Francisco,37.7749,-122.4194
2024-09-27,26.1,12.8,17.7,0.0,0.0,0.0,20.7,San Francisco,37.7749,-122.4194
2024-09-28,17.5,13.4,14.9,0.0,0.0,0.0,28.5,San Francisco,37.7749,-122.4194
2024-09-29,18.9,14.1,15.9,0.0,0.0,0.0,21.1,San Francisco,37.7749,-122.4194
2024-09-30,28.0,10.9,19.1,0.0,0.0,0.0,23.6,San Francisco,37.7749,-122.4194
2024-10-01,38.0,13.8,22.9,0.0,0.0,0.0,18.0,San Francisco,37.7749,-122.4194
2024-10-02,33.7,13.6,20.9,0.0,0.0,0.0,19.5,San Francisco,37.7749,-122.4194
2024-10-03,23.3,13.3,17.5,0.0,0.0,0.0,18.9,San Francisco,37.7749,-122.4194
2024-10-04,23.6,12.9,17.4,0.0,0.0,0.0,21.0,San Francisco,37.7749,-122.4194
2024-10-05,36.0,15.8,24.5,0.0,0.0,0.0,20.2,San Francisco,37.7749,-122.4194
2024-10-06,36.5,17.9,25.4,0.0,0.0,0.0,27.9,San Francisco,37.7749,-122.4194
2024-10-07,32.4,16.5,23.5,0.0,0.0,0.0,27.4,San Francisco,37.7749,-122.4194
2024-10-08,24.8,14.8,18.9,0.0,0.0,0.0,20.7,San Francisco,37.7749,-122.4194
2024-10-09,20.0,13.5,16.2,0.0,0.0,0.0,24.7,San Francisco,37.7749,-122.4194
2024-10-10,18.2,14.1,15.8,0.0,0.0,0.0,20.6,San Francisco,37.7749,-122.4194
2024-10-11,18.3,13.4,15.4,0.0,0.0,0.0,21.6,San Francisco,37.7749,-122.4194
2024-10-12,21.3,15.1,18.2,0.0,0.0,0.0,17.7,San Francisco,37.7749,-122.4194
2024-10-13,21.6,16.2,18.3,0.0,0.0,0.0,23.5,San Francisco,37.7749,-122.4194
2024-10-14,19.1,13.6,15.7,0.0,0.0,0.0,23.0,San Francisco,37.7749,-122.4194
2024-10-15,20.8,12.9,16.2,0.0,0.0,0.0,26.0,San Francisco,37.7749,-122.4194
2024-10-16,19.2,13.3,15.6,6.0,6.0,0.0,28.2,San Francisco,37.7749,-122.4194
2024-10-17,21.1,11.6,16.5,0.0,0.0,0.0,27.1,San Francisco,37.7749,-122.4194
2024-10-18,25.0,14.6,19.1,0.0,0.0,0.0,25.3,San Francisco,37.7749,-122.4194
2024-10-19,28.2,11.8,19.6,0.0,0.0,0.0,21.4,San Francisco,37.7749,-122.4194
2024-10-20,26.1,10.8,17.7,0.0,0.0,0.0,18.9,San Francisco,37.7749,-122.4194
2024-10-21,17.7,11.4,14.4,0.0,0.0,0.0,25.8,San Francisco,37.7749,-122.4194
2024-10-22,16.5,11.7,14.0,0.0,0.0,0.0,20.3,San Francisco,37.7749,-122.4194
2024-10-23,20.6,10.1,14.9,0.0,0.0,0.0,19.6,San Francisco,37.7749,-122.4194
2024-10-24,24.6,10.6,16.6,0.0,0.0,0.0,17.5,San Francisco,37.7749,-122.4194
2024-10-25,23.6,10.2,15.5,0.0,0.0,0.0,18.9,San Francisco,37.7749,-122.4194
2024-10-26,21.6,9.8,14.9,0.0,0.0,0.0,22.1,San Francisco,37.7749,-122.4194
2024-10-27,18.0,13.6,15.9,0.0,0.0,0.0,21.1,San Francisco,37.7749,-122.4194
2024-10-28,16.0,12.1,13.8,0.0,0.0,0.0,27.7,San Francisco,37.7749,-122.4194
2024-10-29,16.0,9.9,13.0,0.0,0.0,0.0,24.2,San Francisco,37.7749,-122.4194
2024-10-30,16.8,10.4,13.3,0.0,0.0,0.0,22.0,San Francisco,37.7749,-122.4194
2024-10-31,15.7,10.6,13.6,1.2,1.2,0.0,24.6,San Francisco,37.7749,-122.4194
2024-11-01,17.1,9.8,13.8,0.7,0.7,0.0,31.8,San Francisco,37.7749,-122.4194
2024-11-02,16.6,12.1,14.0,0.9,0.9,0.0,25.8,San Francisco,37.7749,-122.4194
2024-11-03,20.6,12.1,15.3,0.0,0.0,0.0,21.8,San Francisco,37.7749,-122.4194
2024-11-04,19.4,12.4,15.4,0.0,0.0,0.0,21.4,San Francisco,37.7749,-122.4194
2024-11-05,18.4,10.4,14.7,0.0,0.0,0.0,21.8,San Francisco,37.7749,-122.4194
2024-11-06,20.5,13.3,16.6,0.0,0.0,0.0,32.4,San Francisco,37.7749,-122.4194
2024-11-07,21.0,10.1,15.0,0.0,0.0,0.0,11.5,San Francisco,37.7749,-122.4194
2024-11-08,20.0,10.4,14.0,0.0,0.0,0.0,14.6,San Francisco,37.7749,-122.4194
2024-11-09,18.5,7.6,12.6,0.0,0.0,0.0,14.3,San Francisco,37.7749,-122.4194
2024-11-10,18.0,9.6,12.8,0.0,0.0,0.0,14.9,San Francisco,37.7749,-122.4194
2024-11-11,15.4,11.6,14.0,6.8,6.8,0.0,36.3,San Francisco,37.7749,-122.4194
2024-11-12,14.8,9.4,11.7,0.0,0.0,0.0,9.8,San Francisco,37.7749,-122.4194
2024-11-13,16.8,8.8,12.2,3.7,3.7,0.0,24.1,San Francisco,37.7749,-122.4194
2024-11-14,14.8,9.7,12.0,0.9,0.9,0.0,17.9,San Francisco,37.7749,-122.4194
2024-11-15,13.6,8.6,11.1,0.0,0.0,0.0,14.5,San Francisco,37.7749,-122.4194
2024-11-16,13.6,7.2,10.4,0.0,0.0,0.0,12.3,San Francisco,37.7749,-122.4194
2024-11-17,13.6,7.4,11.0,0.6,0.6,0.0,18.3,San Francisco,37.7749,-122.4194
2024-11-18,13.9,9.3,11.3,0.0,0.0,0.0,22.3,San Francisco,37.7749,-122.4194
2024-11-19,13.7,6.9,10.1,0.0,0.0,0.0,15.9,San Francisco,37.7749,-122.4194
2024-11-20,15.1,11.4,13.5,37.3,37.3,0.0,31.6,San Francisco,37.7749,-122.4194
2024-11-21,16.6,13.2,15.2,23.0,23.0,0.0,31.5,San Francisco,37.7749,-122.4194
2024-11-22,16.0,13.8,15.1,57.6,57.6,0.0,30.1,San Francisco,37.7749,-122.4194
2024-11-23,13.7,9.4,11.9,3.4,3.4,0.0,16.5,San Francisco,37.7749,-122.4194
2024-11-24,15.4,7.6,11.1,0.2,0.2,0.0,14.1,San Francisco,37.7749,-122.4194
2024-11-25,13.7,11.1,12.2,10.2,10.2,0.0,18.1,San Francisco,37.7749,-122.4194
2024-11-26,13.5,10.2,12.0,1.2,1.2,0.0,10.4,San Francisco,37.7749,-122.4194
2024-11-27,14.1,8.1,10.7,0.0,0.0,0.0,10.9,San Francisco,37.7749,-122.4194
2024-11-28,13.5,6.4,9.4,0.0,0.0,0.0,12.7,San Francisco,37.7749,-122.4194
2024-11-29,14.5,7.4,10.1,0.0,0.0,0.0,13.8,San Francisco,37.7749,-122.4194
2024-11-30,13.8,6.1,9.4,0.0,0.0,0.0,14.2,San Francisco,37.7749,-122.4194
2024-12-01,15.1,8.6,11.3,0.2,0.2,0.0,10.3,San Francisco,37.7749,-122.4194
2024-12-02,16.5,7.0,11.1,0.0,0.0,0.0,8.8,San Francisco,37.7749,-122.4194
2024-12-03,16.4,7.6,11.3,0.0,0.0,0.0,10.4,San Francisco,37.7749,-122.4194
2024-12-04,17.0,7.8,11.1,0.0,0.0,0.0,8.6,San Francisco,37.7749,-122.4194
2024-12-05,16.5,8.9,11.7,0.1,0.1,0.0,10.0,San Francisco,37.7749,-122.4194
2024-12-06,17.3,7.8,11.5,0.0,0.0,0.0,8.7,San Francisco,37.7749,-122.4194
2024-12-07,14.8,7.6,10.7,0.0,0.0,0.0,10.7,San Francisco,37.7749,-122.4194
2024-12-08,14.4,8.2,10.5,0.0,0.0,0.0,9.4,San Francisco,37.7749,-122.4194
2024-12-09,15.9,6.1,10.3,0.0,0.0,0.0,9.0,San Francisco,37.7749,-122.4194
2024-12-10,13.1,6.4,9.4,0.0,0.0,0.0,19.6,San Francisco,37.7749,-122.4194
2024-12-11,14.2,5.2,9.0,0.0,0.0,0.0,12.5,San Francisco,37.7749,-122.4194
2024-12-12,12.9,10.8,11.8,23.9,23.9,0.0,27.0,San Francisco,37.7749,-122.4194
2024-12-13,14.4,11.0,12.7,2.6,2.6,0.0,37.4,San Francisco,37.7749,-122.4194
2024-12-14,13.2,9.9,12.2,46.2,46.2,0.0,60.3,San Francisco,37.7749,-122.4194
2024-12-15,12.4,6.9,9.2,0.0,0.0,0.0,12.9,San Francisco,37.7749,-122.4194
2024-12-16,12.6,7.5,10.0,9.0,9.0,0.0,14.9,San Francisco,37.7749,-122.4194
2024-12-17,13.6,9.3,10.6,0.0,0.0,0.0,10.4,San Francisco,37.7749,-122.4194
2024-12-18,13.4,7.1,9.5,0.0,0.0,0.0,14.1,San Francisco,37.7749,-122.4194
2024-12-19,12.3,7.3,9.2,0.0,0.0,0.0,16.2,San Francisco,37.7749,-122.4194
2024-12-20,12.4,6.3,8.2,0.0,0.0,0.0,12.9,San Francisco,37.7749,-122.4194
2024-12-21,15.1,8.9,12.0,6.3,6.3,0.0,16.0,San Francisco,37.7749,-122.4194
2024-12-22,16.8,11.1,13.1,2.3,2.3,0.0,11.4,San Francisco,37.7749,-122.4194
2024-12-23,17.6,13.6,15.2,2.0,2.0,0.0,11.6,San Francisco,37.7749,-122.4194
2024-12-24,15.1,9.7,12.5,14.8,14.8,0.0,20.3,San Francisco,37.7749,-122.4194
2024-12-25,11.7,6.2,9.2,0.0,0.0,0.0,10.7,San Francisco,37.7749,-122.4194
2024-12-26,14.7,10.1,12.6,11.3,11.3,0.0,16.4,San Francisco,37.7749,-122.4194
2024-12-27,14.9,11.4,13.6,11.4,11.4,0.0,31.1,San Francisco,37.7749,-122.4194
2024-12-28,15.8,11.9,13.9,4.0,4.0,0.0,13.4,San Francisco,37.7749,-122.4194
2024-12-29,14.6,10.8,13.3,7.6,7.6,0.0,31.3,San Francisco,37.7749,-122.4194
2024-12-30,13.8,7.2,10.1,0.0,0.0,0.0,9.2,San Francisco,37.7749,-122.4194
2024-12-31,12.2,5.7,8.7,0.0,0.0,0.0,9.9,San Francisco,37.7749,-122.4194
2024-01-01,7.7,0.2,3.5,0.0,0.0,0.0,14.3,New York,40.7128,-74.006
2024-01-02,5.7,-4.6,0.0,0.0,0.0,0.0,13.7,New York,40.7128,-74.006
2024-01-03,7.7,-2.3,1.5,0.0,0.0,0.0,14.4,New York,40.7128,-74.006
2024-01-04,6.8,-2.1,2.0,0.0,0.0,0.0,26.9,New York,40.7128,-74.006
2024-01-05,3.1,-5.3,-1.8,0.0,0.0,0.0,20.5,New York,40.7128,-74.006
2024-01-06,2.8,-5.2,-1.1,11.0,3.4,5.32,29.1,New York,40.7128,-74.006
2024-01-07,2.5,-0.2,1.5,7.3,5.9,0.98,27.0,New York,40.7128,-74.006
2024-01-08,6.3,-3.2,1.5,0.0,0.0,0.0,20.1,New York,40.7128,-74.006
2024-01-09,12.6,-4.6,3.2,31.5,31.5,0.0,57.3,New York,40.7128,-74.006
2024-01-10,13.8,5.2,9.2,28.2,28.2,0.0,48.6,New York,40.7128,-74.006
2024-01-11,8.1,0.1,4.5,0.0,0.0,0.0,22.9,New York,40.7128,-74.006
2024-01-12,8.1,-2.0,4.0,0.8,0.8,0.0,22.1,New York,40.7128,-74.006
2024-01-13,14.6,1.8,9.1,22.9,22.9,0.0,34.2,New York,40.7128,-74.006
2024-01-14,6.3,-3.8,0.2,0.5,0.1,0.28,36.4,New York,40.7128,-74.006
2024-01-15,-0.8,-5.8,-3.4,0.8,0.0,0.56,11.4,New York,40.7128,-74.006
2024-01-16,-0.9,-5.7,-2.8,9.5,4.2,3.71,23.2,New York,40.7128,-74.006
2024-01-17,-4.2,-8.9,-6.5,0.0,0.0,0.0,23.8,New York,40.7128,-74.006
2024-01-18,0.4,-6.8,-3.5,0.3,0.0,0.28,17.1,New York,40.7128,-74.006
2024-01-19,-0.9,-4.6,-2.5,2.7,0.0,1.89,16.5,New York,40.7128,-74.006
2024-01-20,-3.3,-8.1,-6.1,0.0,0.0,0.0,26.2,New York,40.7128,-74.006
2024-01-21,-1.1,-7.5,-5.0,0.0,0.0,0.0,23.6,New York,40.7128,-74.006
2024-01-22,3.6,-6.9,-2.5,0.0,0.0,0.0,17.6,New York,40.7128,-74.006
2024-01-23,4.6,-1.6,1.0,1.7,1.7,0.0,18.8,New York,40.7128,-74.006
2024-01-24,5.6,0.1,2.8,3.2,3.2,0.0,10.5,New York,40.7128,-74.006
2024-01-25,11.4,5.2,8.8,5.6,5.6,0.0,21.2,New York,40.7128,-74.006
2024-01-26,8.3,3.2,6.2,4.6,4.6,0.0,15.7,New York,40.7128,-74.006
2024-01-27,8.6,2.8,5.4,0.0,0.0,0.0,13.0,New York,40.7128,-74.006
2024-01-28,4.2,2.5,3.4,21.3,21.3,0.0,28.8,New York,40.7128,-74.006
2024-01-29,5.8,0.6,2.9,0.7,0.7,0.0,27.6,New York,40.7128,-74.006
2024-01-30,4.3,-4.0,0.4,0.0,0.0,0.0,12.1,New York,40.7128,-74.006
2024-01-31,4.4,-1.1,2.2,0.2,0.2,0.0,11.2,New York,40.7128,-74.006
2024-02-01,9.0,-3.4,2.3,0.6,0.6,0.0,19.8,New York,40.7128,-74.006
2024-02-02,6.0,2.0,3.8,6.3,6.3,0.0,22.6,New York,40.7128,-74.006
2024-02-03,6.0,-3.2,1.1,0.0,0.0,0.0,24.2,New York,40.7128,-74.006
2024-02-04,7.5,-3.8,0.9,0.0,0.0,0.0,14.8,New York,40.7128,-74.006
2024-02-05,7.1,-3.2,0.9,0.0,0.0,0.0,28.2,New York,40.7128,-74.006
2024-02-06,5.7,-4.9,-0.3,0.0,0.0,0.0,19.1,New York,40.7128,-74.006
2024-02-07,8.1,-3.7,1.6,0.0,0.0,0.0,12.7,New York,40.7128,-74.006
2024-02-08,10.0,-3.8,2.1,0.0,0.0,0.0,10.5,New York,40.7128,-74.006
2024-02-09,11.4,0.9,5.2,0.0,0.0,0.0,14.9,New York,40.7128,-74.006
2024-02-10,15.9,1.8,8.3,0.1,0.1,0.0,16.6,New York,40.7128,-74.006
2024-02-11,9.0,3.6,6.8,0.0,0.0,0.0,15.6,New York,40.7128,-74.006
2024-02-12,9.1,-1.8,4.0,0.1,0.1,0.0,11.3,New York,40.7128,-74.006
2024-02-13,3.4,-1.2,0.9,27.7,0.4,19.11,25.6,New York,40.7128,-74.006
2024-02-14,0.3,-4.3,-1.9,0.0,0.0,0.0,25.7,New York,40.7128,-74.006
2024-02-15,2.8,-5.4,-1.0,0.2,0.0,0.14,22.3,New York,40.7128,-74.006
2024-02-16,5.1,-2.0,1.3,0.0,0.0,0.0,31.2,New York,40.7128,-74.006
2024-02-17,2.2,-4.6,-1.0,5.9,0.1,4.06,21.7,New York,40.7128,-74.006
2024-02-18,4.9,-6.3,-1.9,0.0,0.0,0.0,29.4,New York,40.7128,-74.006
2024-02-19,4.1,-4.1,-0.3,0.0,0.0,0.0,20.8,New York,40.7128,-74.006
2024-02-20,2.3,-6.4,-2.7,0.0,0.0,0.0,13.1,New York,40.7128,-74.006
2024-02-21,4.6,-5.6,-1.1,0.0,0.0,0.0,15.0,New York,40.7128,-74.006
2024-02-22,6.8,-5.1,1.0,0.3,0.3,0.0,19.8,New York,40.7128,-74.006
2024-02-23,8.2,1.4,4.5,3.1,3.1,0.0,12.8,New York,40.7128,-74.006
2024-02-24,5.6,-2.8,2.3,0.0,0.0,0.0,21.4,New York,40.7128,-74.006
2024-02-25,4.1,-7.3,-2.2,0.0,0.0,0.0,16.2,New York,40.7128,-74.006
2024-02-26,11.4,-2.2,3.4,2.9,0.5,1.68,13.5,New York,40.7128,-74.006
2024-02-27,13.9,-0.1,7.7,3.8,3.8,0.0,26.1,New York,40.7128,-74.006
2024-02-28,17.1,10.1,13.6,15.7,15.7,0.0,34.2,New York,40.7128,-74.006
2024-02-29,6.7,-2.8,1.0,0.1,0.1,0.0,30.7,New York,40.7128,-74.006
2024-03-01,5.9,-4.4,0.8,0.0,0.0,0.0,20.3,New York,40.7128,-74.006
2024-03-02,10.1,1.8,6.6,28.1,28.1,0.0,26.5,New York,40.7128,-74.006
2024-03-03,18.7,5.9,11.6,0.0,0.0,0.0,15.8,New York,40.7128,-74.006
2024-03-04,14.4,3.7,8.2,0.0,0.0,0.0,21.8,New York,40.7128,-74.006
2024-03-05,8.4,4.0,6.5,20.3,20.3,0.0,20.1,New York,40.7128,-74.006
2024-03-06,9.8,3.7,7.1,33.2,33.2,0.0,20.6,New York,40.7128,-74.006
2024-03-07,12.6,5.8,9.7,3.5,3.5,0.0,28.0,New York,40.7128,-74.006
2024-03-08,12.4,0.8,6.0,0.0,0.0,0.0,21.6,New York,40.7128,-74.006
2024-03-09,7.9,3.8,5.3,28.7,28.7,0.0,33.5,New York,40.7128,-74.006
2024-03-10,10.9,2.2,7.3,20.9,20.9,0.0,30.6,New York,40.7128,-74.006
2024-03-11,10.1,1.0,5.0,0.0,0.0,0.0,45.9,New York,40.7128,-74.006
2024-03-12,17.5,2.5,9.3,0.0,0.0,0.0,21.5,New York,40.7128,-74.006
2024-03-13,15.4,2.5,8.7,0.0,0.0,0.0,15.0,New York,40.7128,-74.006
2024-03-14,21.2,4.0,11.6,0.0,0.0,0.0,15.8,New York,40.7128,-74.006
2024-03-15,21.6,8.2,14.9,0.8,0.8,0.0,24.1,New York,40.7128,-74.006
2024-03-16,14.4,4.8,9.3,0.1,0.1,0.0,20.7,New York,40.7128,-74.006
2024-03-17,15.8,7.2,10.9,0.4,0.4,0.0,28.8,New York,40.7128,-74.006
2024-03-18,9.2,2.4,6.7,0.0,0.0,0.0,20.6,New York,40.7128,-74.006
2024-03-19,7.5,0.2,3.6,0.5,0.3,0.14,27.8,New York,40.7128,-74.006
2024-03-20,11.9,1.1,5.9,2.8,2.8,0.0,30.7,New York,40.7128,-74.006
2024-03-21,5.6,-3.7,0.8,0.0,0.0,0.0,30.3,New York,40.7128,-74.006
2024-03-22,5.7,-5.2,0.9,0.0,0.0,0.0,18.9,New York,40.7128,-74.006
2024-03-23,10.0,1.1,5.8,63.6,63.6,0.0,33.3,New York,40.7128,-74.006
2024-03-24,8.6,-2.4,2.6,0.0,0.0,0.0,33.5,New York,40.7128,-74.006
2024-03-25,10.2,-1.5,4.0,0.0,0.0,0.0,22.1,New York,40.7128,-74.006
2024-03-26,9.9,0.1,5.6,0.0,0.0,0.0,18.8,New York,40.7128,-74.006
2024-03-27,10.9,4.8,7.4,0.6,0.6,0.0,11.2,New York,40.7128,-74.006
2024-03-28,10.7,6.4,8.5,21.5,21.5,0.0,18.5,New York,40.7128,-74.006
2024-03-29,12.6,4.0,7.4,0.4,0.4,0.0,34.5,New York,40.7128,-74.006
2024-03-30,14.6,2.4,8.1,0.1,0.1,0.0,24.3,New York,40.7128,-74.006
2024-03-31,16.2,4.5,10.5,0.2,0.2,0.0,20.3,New York,40.7128,-74.006
2024-04-01,12.6,5.5,8.5,3.3,3.3,0.0,13.2,New York,40.7128,-74.006
2024-04-02,8.9,6.2,7.3,19.0,19.0,0.0,20.7,New York,40.7128,-74.006
2024-04-03,6.9,4.4,5.8,25.6,25.6,0.0,39.8,New York,40.7128,-74.006
2024-04-04,9.2,3.0,5.7,9.1,9.1,0.0,38.8,New York,40.7128,-74.006
2024-04-05,9.6,1.6,5.4,0.0,0.0,0.0,28.5,New York,40.7128,-74.006
2024-04-06,11.5,3.1,6.9,0.2,0.2,0.0,27.9,New York,40.7128,-74.006
2024-04-07,14.3,1.5,7.1,0.1,0.1,0.0,24.1,New York,40.7128,-74.006
2024-04-08,18.0,0.9,8.9,1.0,1.0,0.0,14.2,New York,40.7128,-74.006
2024-04-09,24.0,4.9,14.1,0.0,0.0,0.0,18.2,New York,40.7128,-74.006
2024-04-10,15.9,8.2,12.2,0.6,0.6,0.0,16.6,New York,40.7128,-74.006
2024-04-11,17.1,9.3,12.5,6.5,6.5,0.0,29.4,New York,40.7128,-74.006
2024-04-12,19.6,12.6,15.6,14.9,14.9,0.0,39.0,New York,40.7128,-74.006
2024-04-13,12.1,7.7,9.6,2.0,2.0,0.0,35.3,New York,40.7128,-74.006
2024-04-14,22.2,5.9,14.2,0.9,0.9,0.0,23.8,New York,40.7128,-74.006
2024-04-15,24.8,10.4,18.2,0.0,0.0,0.0,24.6,New York,40.7128,-74.006
2024-04-16,20.5,6.9,14.3,0.0,0.0,0.0,18.5,New York,40.7128,-74.006
2024-04-17,15.6,7.4,10.7,3.0,3.0,0.0,18.4,New York,40.7128,-74.006
2024-04-18,9.4,5.6,8.6,6.2,6.2,0.0,25.0,New York,40.7128,-74.006
2024-04-19,13.2,4.1,8.6,0.0,0.0,0.0,20.4,New York,40.7128,-74.006
2024-04-20,20.1,8.4,12.9,2.3,2.3,0.0,28.8,New York,40.7128,-74.006
2024-04-21,12.1,2.1,7.6,0.0,0.0,0.0,23.0,New York,40.7128,-74.006
2024-04-22,15.0,2.1,8.7,0.0,0.0,0.0,17.0,New York,40.7128,-74.006
2024-04-23,14.8,2.2,9.3,0.0,0.0,0.0,27.8,New York,40.7128,-74.006
2024-04-24,21.4,8.6,13.5,1.6,1.6,0.0,32.0,New York,40.7128,-74.006
2024-04-25,12.3,3.2,7.7,0.0,0.0,0.0,22.0,New York,40.7128,-74.006
2024-04-26,14.6,1.7,8.0,0.0,0.0,0.0,19.2,New York,40.7128,-74.006
2024-04-27,14.5,3.0,9.1,0.3,0.3,0.0,27.1,New York,40.7128,-74.006
2024-04-28,22.8,8.8,15.3,0.6,0.6,0.0,16.3,New York,40.7128,-74.006
2024-04-29,28.3,13.4,19.8,3.4,3.4,0.0,15.5,New York,40.7128,-74.006
2024-04-30,22.9,11.2,15.5,2.2,2.2,0.0,14.6,New York,40.7128,-74.006
2024-05-01,24.8,10.4,15.4,1.5,1.5,0.0,19.8,New York,40.7128,-74.006
2024-05-02,27.8,10.2,18.4,0.0,0.0,0.0,22.7,New York,40.7128,-74.006
2024-05-03,17.2,9.8,13.6,0.0,0.0,0.0,19.2,New York,40.7128,-74.006
2024-05-04,16.5,7.8,11.5,0.0,0.0,0.0,21.2,New York,40.7128,-74.006
2024-05-05,12.1,9.1,10.6,8.6,8.6,0.0,23.7,New York,40.7128,-74.006
2024-05-06,22.6,11.9,16.8,0.8,0.8,0.0,11.6,New York,40.7128,-74.006
2024-05-07,26.1,12.2,19.1,0.0,0.0,0.0,15.2,New York,40.7128,-74.006
2024-05-08,30.9,15.9,23.0,0.0,0.0,0.0,26.6,New York,40.7128,-74.006
2024-05-09,21.0,14.3,17.5,0.0,0.0,0.0,16.6,New York,40.7128,-74.006
2024-05-10,15.1,9.4,10.6,12.9,12.9,0.0,19.7,New York,40.7128,-74.006
2024-05-11,16.5,6.5,11.4,0.0,0.0,0.0,19.8,New York,40.7128,-74.006
2024-05-12,13.4,8.6,10.6,7.6,7.6,0.0,14.8,New York,40.7128,-74.006
2024-05-13,20.0,5.8,12.9,0.0,0.0,0.0,23.6,New York,40.7128,-74.006
2024-05-14,22.5,9.4,16.3,3.2,3.2,0.0,21.3,New York,40.7128,-74.006
2024-05-15,19.8,13.5,15.7,6.8,6.8,0.0,26.0,New York,40.7128,-74.006
2024-05-16,19.0,14.9,16.5,4.8,4.8,0.0,31.4,New York,40.7128,-74.006
2024-05-17,22.6,12.1,17.4,0.0,0.0,0.0,18.3,New York,40.7128,-74.006
2024-05-18,22.8,13.2,16.6,2.2,2.2,0.0,15.7,New York,40.7128,-74.006
2024-05-19,23.4,12.5,16.7,0.2,0.2,0.0,19.7,New York,40.7128,-74.006
2024-05-20,23.8,10.7,16.4,0.0,0.0,0.0,19.0,New York,40.7128,-74.006
2024-05-21,27.1,12.4,19.2,0.0,0.0,0.0,17.0,New York,40.7128,-74.006
2024-05-22,28.5,15.8,22.0,0.0,0.0,0.0,22.8,New York,40.7128,-74.006
2024-05-23,27.1,19.0,22.7,3.0,3.0,0.0,16.1,New York,40.7128,-74.006
2024-05-24,29.4,15.8,22.6,0.0,0.0,0.0,15.5,New York,40.7128,-74.006
2024-05-25,26.0,13.9,19.6,0.0,0.0,0.0,17.5,New York,40.7128,-74.006
2024-05-26,26.0,15.7,20.0,0.2,0.2,0.0,16.0,New York,40.7128,-74.006
2024-05-27,22.5,17.1,19.2,34.6,34.6,0.0,26.5,New York,40.7128,-74.006
2024-05-28,27.1,17.8,22.0,0.0,0.0,0.0,26.7,New York,40.7128,-74.006
2024-05-29,25.1,14.0,19.0,12.4,12.4,0.0,17.6,New York,40.7128,-74.006
2024-05-30,21.7,13.9,17.6,2.2,2.2,0.0,21.7,New York,40.7128,-74.006
2024-05-31,25.0,13.2,18.6,0.0,0.0,0.0,20.4,New York,40.7128,-74.006
2024-06-01,28.1,13.1,20.8,0.0,0.0,0.0,16.0,New York,40.7128,-74.006
2024-06-02,27.3,14.2,21.1,0.0,0.0,0.0,21.3,New York,40.7128,-74.006
2024-06-03,30.0,17.5,23.7,0.2,0.2,0.0,15.2,New York,40.7128,-74.006
2024-06-04,25.6,16.5,20.8,0.0,0.0,0.0,18.4,New York,40.7128,-74.006
2024-06-05,26.2,14.7,20.3,6.6,6.6,0.0,23.6,New York,40.7128,-74.006
2024-06-06,27.8,19.4,23.2,40.5,40.5,0.0,32.8,New York,40.7128,-74.006
2024-06-07,28.5,17.5,23.1,0.5,0.5,0.0,23.4,New York,40.7128,-74.006
2024-06-08,25.3,15.4,20.4,0.0,0.0,0.0,26.3,New York,40.7128,-74.006
2024-06-09,25.4,14.6,20.4,0.1,0.1,0.0,27.0,New York,40.7128,-74.006
2024-06-10,24.5,14.6,19.5,0.0,0.0,0.0,17.7,New York,40.7128,-74.006
2024-06-11,23.4,13.9,18.9,1.1,1.1,0.0,11.4,New York,40.7128,-74.006
2024-06-12,25.8,14.5,19.9,0.0,0.0,0.0,18.0,New York,40.7128,-74.006
2024-06-13,29.0,13.9,21.8,0.0,0.0,0.0,31.2,New York,40.7128,-74.006
2024-06-14,29.6,19.5,23.2,18.9,18.9,0.0,15.5,New York,40.7128,-74.006
2024-06-15,27.4,17.1,21.8,0.0,0.0,0.0,22.6,New York,40.7128,-74.006
2024-06-16,24.0,14.5,19.2,0.0,0.0,0.0,18.6,New York,40.7128,-74.006
2024-06-17,29.5,16.1,22.8,0.0,0.0,0.0,25.8,New York,40.7128,-74.006
2024-06-18,30.0,20.5,25.1,0.0,0.0,0.0,24.4,New York,40.7128,-74.006
2024-06-19,31.1,19.8,25.0,0.0,0.0,0.0,25.0,New York,40.7128,-74.006
2024-06-20,33.4,19.9,26.4,0.0,0.0,0.0,21.3,New York,40.7128,-74.006
2024-06-21,35.5,22.7,27.9,0.0,0.0,0.0,21.2,New York,40.7128,-74.006
2024-06-22,34.7,22.3,27.1,5.0,5.0,0.0,16.7,New York,40.7128,-74.006
2024-06-23,36.3,22.6,29.3,0.1,0.1,0.0,26.7,New York,40.7128,-74.006
2024-06-24,27.2,22.3,25.3,0.0,0.0,0.0,39.0,New York,40.7128,-74.006
2024-06-25,33.8,20.1,26.4,0.0,0.0,0.0,23.7,New York,40.7128,-74.006
2024-06-26,35.8,23.2,28.4,0.1,0.1,0.0,28.0,New York,40.7128,-74.006
2024-06-27,30.4,21.6,25.2,10.6,10.6,0.0,19.2,New York,40.7128,-74.006
2024-06-28,25.5,15.4,20.2,0.0,0.0,0.0,21.6,New York,40.7128,-74.006
2024-06-29,26.9,17.9,23.1,1.7,1.7,0.0,34.1,New York,40.7128,-74.006
